image_name,xmin,xmax,ymin,ymax,class_id
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_0_augmented.jpg,83,353,475,797,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_1_augmented.jpg,935,1180,315,645,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_2_augmented.jpg,394,626,334,583,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_3_augmented.jpg,203,476,352,715,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_4_augmented.jpg,15,195,140,384,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_5_augmented.jpg,513,741,119,412,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_6_augmented.jpg,233,482,296,594,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_7_augmented.jpg,375,567,72,305,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_8_augmented.jpg,292,457,23,260,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_9_augmented.jpg,226,532,117,459,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_10_augmented.jpg,875,1160,338,701,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_11_augmented.jpg,61,342,517,854,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_12_augmented.jpg,478,690,98,329,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_13_augmented.jpg,150,407,408,741,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_14_augmented.jpg,411,764,346,738,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_15_augmented.jpg,563,726,237,471,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_16_augmented.jpg,226,419,267,532,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_17_augmented.jpg,586,824,211,525,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_18_augmented.jpg,200,417,490,783,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_3_19_augmented.jpg,111,233,231,410,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_0_augmented.jpg,141,387,118,456,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_1_augmented.jpg,689,826,330,513,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_2_augmented.jpg,10,228,243,400,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_3_augmented.jpg,98,307,479,753,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_4_augmented.jpg,828,1082,331,663,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_5_augmented.jpg,79,319,7,270,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_6_augmented.jpg,402,543,61,252,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_7_augmented.jpg,156,338,52,277,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_8_augmented.jpg,578,764,196,429,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_9_augmented.jpg,623,883,256,589,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_10_augmented.jpg,596,770,186,426,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_11_augmented.jpg,72,303,394,645,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_12_augmented.jpg,728,929,459,731,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_13_augmented.jpg,308,528,167,409,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_14_augmented.jpg,232,511,198,543,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_15_augmented.jpg,800,962,214,438,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_16_augmented.jpg,214,469,439,702,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_17_augmented.jpg,144,376,523,827,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_18_augmented.jpg,112,429,296,599,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_0_19_augmented.jpg,65,234,190,393,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_0_augmented.jpg,582,847,308,602,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_1_augmented.jpg,349,508,147,323,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_2_augmented.jpg,171,369,324,533,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_3_augmented.jpg,325,573,16,313,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_4_augmented.jpg,244,448,56,282,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_5_augmented.jpg,241,505,153,468,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_6_augmented.jpg,609,897,284,603,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_7_augmented.jpg,71,270,87,298,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_8_augmented.jpg,347,606,204,512,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_9_augmented.jpg,426,594,70,271,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_10_augmented.jpg,30,274,343,591,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_11_augmented.jpg,293,558,12,315,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_12_augmented.jpg,91,360,321,571,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_13_augmented.jpg,129,368,32,294,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_14_augmented.jpg,670,863,110,332,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_15_augmented.jpg,559,864,453,776,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_16_augmented.jpg,409,634,66,308,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_17_augmented.jpg,113,385,239,544,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_18_augmented.jpg,692,879,94,308,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_13_19_augmented.jpg,305,518,116,330,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_0_augmented.jpg,273,528,207,499,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_1_augmented.jpg,326,525,431,674,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_2_augmented.jpg,68,322,219,534,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_3_augmented.jpg,193,387,273,493,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_4_augmented.jpg,340,541,11,212,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_5_augmented.jpg,91,332,188,416,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_6_augmented.jpg,110,346,270,589,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_7_augmented.jpg,102,287,161,375,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_8_augmented.jpg,245,533,175,507,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_9_augmented.jpg,239,571,243,591,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_10_augmented.jpg,272,565,198,525,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_11_augmented.jpg,535,788,418,722,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_12_augmented.jpg,252,485,310,571,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_13_augmented.jpg,472,717,48,371,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_14_augmented.jpg,488,768,47,384,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_15_augmented.jpg,186,349,120,310,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_16_augmented.jpg,115,385,440,718,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_17_augmented.jpg,654,980,168,518,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_18_augmented.jpg,49,360,332,684,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_16_19_augmented.jpg,602,833,170,442,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_0_augmented.jpg,814,1003,255,525,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_1_augmented.jpg,532,756,274,589,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_2_augmented.jpg,583,842,189,499,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_3_augmented.jpg,260,452,11,208,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_4_augmented.jpg,667,841,0,245,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_5_augmented.jpg,187,403,165,433,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_6_augmented.jpg,358,576,175,425,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_7_augmented.jpg,297,583,98,455,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_8_augmented.jpg,174,376,142,378,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_9_augmented.jpg,342,577,306,644,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_10_augmented.jpg,217,501,216,525,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_11_augmented.jpg,45,269,73,374,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_12_augmented.jpg,567,824,405,707,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_13_augmented.jpg,102,325,400,697,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_14_augmented.jpg,324,533,230,495,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_15_augmented.jpg,49,340,297,636,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_16_augmented.jpg,40,304,61,368,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_17_augmented.jpg,157,407,316,577,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_18_augmented.jpg,184,501,99,451,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_7_19_augmented.jpg,229,363,65,247,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_0_augmented.jpg,327,577,50,277,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_1_augmented.jpg,700,977,206,495,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_2_augmented.jpg,150,477,111,406,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_3_augmented.jpg,116,460,121,431,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_4_augmented.jpg,352,725,369,707,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_5_augmented.jpg,568,826,52,320,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_6_augmented.jpg,465,767,243,560,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_7_augmented.jpg,239,539,127,395,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_8_augmented.jpg,414,678,257,526,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_9_augmented.jpg,39,245,9,225,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_10_augmented.jpg,336,656,547,837,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_11_augmented.jpg,644,942,358,682,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_12_augmented.jpg,373,587,8,231,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_13_augmented.jpg,777,1103,194,535,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_14_augmented.jpg,122,392,487,752,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_15_augmented.jpg,708,1043,215,565,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_16_augmented.jpg,220,491,364,628,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_17_augmented.jpg,471,795,299,635,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_18_augmented.jpg,268,514,250,507,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_8_19_augmented.jpg,276,492,398,591,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_0_augmented.jpg,727,1007,398,678,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_1_augmented.jpg,90,431,194,482,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_2_augmented.jpg,612,794,36,224,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_3_augmented.jpg,135,448,174,447,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_4_augmented.jpg,363,671,165,460,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_5_augmented.jpg,686,952,196,452,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_6_augmented.jpg,277,528,314,525,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_7_augmented.jpg,190,409,258,451,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_8_augmented.jpg,448,740,291,557,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_9_augmented.jpg,548,736,146,334,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_10_augmented.jpg,38,247,288,482,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_11_augmented.jpg,141,444,253,517,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_12_augmented.jpg,565,869,300,635,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_13_augmented.jpg,674,856,241,434,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_14_augmented.jpg,655,824,66,255,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_15_augmented.jpg,322,568,70,297,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_16_augmented.jpg,492,808,323,599,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_17_augmented.jpg,99,361,203,478,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_18_augmented.jpg,401,713,223,498,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_9_19_augmented.jpg,191,485,168,504,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_0_augmented.jpg,196,499,314,625,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_1_augmented.jpg,123,357,184,494,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_2_augmented.jpg,281,538,274,539,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_3_augmented.jpg,132,393,506,803,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_4_augmented.jpg,244,457,187,445,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_5_augmented.jpg,274,484,230,470,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_6_augmented.jpg,273,486,258,559,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_7_augmented.jpg,183,367,177,367,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_8_augmented.jpg,450,682,187,500,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_9_augmented.jpg,648,905,171,483,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_10_augmented.jpg,694,885,264,533,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_11_augmented.jpg,44,197,204,419,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_12_augmented.jpg,747,907,145,359,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_13_augmented.jpg,893,1119,36,359,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_14_augmented.jpg,399,712,406,745,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_15_augmented.jpg,888,1116,411,737,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_16_augmented.jpg,21,172,245,448,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_17_augmented.jpg,818,1107,1,372,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_18_augmented.jpg,226,445,439,716,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_2_19_augmented.jpg,586,751,92,285,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_0_augmented.jpg,225,509,82,366,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_1_augmented.jpg,86,350,602,861,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_2_augmented.jpg,904,1191,241,536,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_3_augmented.jpg,111,333,264,487,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_4_augmented.jpg,125,381,250,519,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_5_augmented.jpg,707,895,50,262,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_6_augmented.jpg,246,536,270,583,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_7_augmented.jpg,262,467,17,226,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_8_augmented.jpg,232,458,318,560,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_9_augmented.jpg,540,754,228,467,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_10_augmented.jpg,735,925,158,352,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_11_augmented.jpg,117,399,501,802,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_12_augmented.jpg,296,534,131,374,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_13_augmented.jpg,194,395,255,462,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_14_augmented.jpg,118,324,276,511,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_15_augmented.jpg,456,678,146,374,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_16_augmented.jpg,844,1090,314,590,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_17_augmented.jpg,643,867,398,636,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_18_augmented.jpg,178,348,58,240,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_11_19_augmented.jpg,198,454,299,572,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_0_augmented.jpg,211,429,35,273,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_1_augmented.jpg,344,575,450,697,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_2_augmented.jpg,717,962,227,551,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_3_augmented.jpg,481,774,496,855,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_4_augmented.jpg,365,570,247,509,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_5_augmented.jpg,339,608,7,342,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_6_augmented.jpg,432,724,135,444,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_7_augmented.jpg,43,285,309,614,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_8_augmented.jpg,137,478,242,608,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_9_augmented.jpg,693,951,293,620,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_10_augmented.jpg,184,325,67,259,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_11_augmented.jpg,38,249,292,559,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_12_augmented.jpg,319,495,80,322,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_13_augmented.jpg,128,388,395,678,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_14_augmented.jpg,80,378,501,848,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_15_augmented.jpg,544,758,192,485,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_16_augmented.jpg,512,822,441,808,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_17_augmented.jpg,506,813,286,626,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_18_augmented.jpg,917,1136,5,279,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_6_19_augmented.jpg,259,490,523,784,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_0_augmented.jpg,505,825,383,695,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_1_augmented.jpg,376,667,87,391,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_2_augmented.jpg,177,416,244,474,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_3_augmented.jpg,504,761,110,361,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_4_augmented.jpg,186,531,480,807,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_5_augmented.jpg,132,348,209,421,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_6_augmented.jpg,32,339,84,371,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_7_augmented.jpg,238,507,10,285,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_8_augmented.jpg,263,559,48,329,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_9_augmented.jpg,65,339,189,444,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_10_augmented.jpg,794,1115,79,401,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_11_augmented.jpg,113,404,397,680,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_12_augmented.jpg,272,530,64,318,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_13_augmented.jpg,606,911,33,340,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_14_augmented.jpg,468,760,429,714,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_15_augmented.jpg,195,487,248,540,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_16_augmented.jpg,130,335,297,497,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_17_augmented.jpg,341,556,172,393,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_18_augmented.jpg,396,559,354,512,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_5_19_augmented.jpg,643,856,230,444,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_0_augmented.jpg,640,836,43,242,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_1_augmented.jpg,126,432,112,446,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_2_augmented.jpg,205,482,503,793,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_3_augmented.jpg,589,864,256,589,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_4_augmented.jpg,612,823,455,746,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_5_augmented.jpg,191,354,36,239,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_6_augmented.jpg,140,388,39,313,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_7_augmented.jpg,20,207,95,282,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_8_augmented.jpg,615,864,38,346,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_9_augmented.jpg,144,446,133,470,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_10_augmented.jpg,272,579,466,818,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_11_augmented.jpg,75,264,163,400,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_12_augmented.jpg,481,644,272,496,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_13_augmented.jpg,339,524,108,346,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_14_augmented.jpg,375,662,63,412,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_15_augmented.jpg,795,1012,221,538,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_16_augmented.jpg,794,996,321,619,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_17_augmented.jpg,419,612,322,561,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_18_augmented.jpg,147,321,246,474,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_1_19_augmented.jpg,237,416,129,341,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_0_augmented.jpg,40,196,302,523,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_1_augmented.jpg,538,659,111,285,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_2_augmented.jpg,657,987,106,479,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_3_augmented.jpg,707,889,204,449,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_4_augmented.jpg,412,619,22,261,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_5_augmented.jpg,74,277,88,281,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_6_augmented.jpg,345,582,91,430,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_7_augmented.jpg,143,405,20,348,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_8_augmented.jpg,491,651,47,232,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_9_augmented.jpg,404,640,225,522,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_10_augmented.jpg,21,214,462,741,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_11_augmented.jpg,53,317,210,462,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_12_augmented.jpg,548,773,517,778,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_13_augmented.jpg,25,329,144,458,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_14_augmented.jpg,111,272,115,319,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_15_augmented.jpg,811,1028,7,247,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_16_augmented.jpg,453,655,119,381,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_17_augmented.jpg,703,941,30,327,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_18_augmented.jpg,652,791,18,212,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_14_19_augmented.jpg,540,699,226,443,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_0_augmented.jpg,727,968,205,471,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_1_augmented.jpg,386,699,275,597,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_2_augmented.jpg,289,494,167,379,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_3_augmented.jpg,45,282,333,585,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_4_augmented.jpg,865,1110,293,576,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_5_augmented.jpg,41,377,86,440,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_6_augmented.jpg,37,336,168,485,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_7_augmented.jpg,575,854,171,472,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_8_augmented.jpg,292,560,153,441,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_9_augmented.jpg,99,336,204,441,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_10_augmented.jpg,97,324,269,518,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_11_augmented.jpg,26,299,156,419,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_12_augmented.jpg,549,747,77,283,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_13_augmented.jpg,11,245,409,662,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_14_augmented.jpg,301,532,160,407,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_15_augmented.jpg,228,457,358,597,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_16_augmented.jpg,382,665,120,422,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_17_augmented.jpg,540,736,25,241,5
front_view/mug_05_04_19/augmented_data/mug_05_04_19_18_18_augmented.jpg,332,584,375,642,5
